PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_LL_MISS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
46272014,109563871,9,42,38,9,0,
46283451,109614677,8,48,35,8,0,
46254483,109559954,7,38,34,7,0,
46229492,109553744,6,32,16,6,0,
46250014,109560206,10,42,24,10,0,
46247881,109560668,8,101,97,8,0,
46262903,109565024,9,39,30,9,0,
46206270,109585247,0,13,20,0,0,
46336950,109661940,8,41,68,8,0,
46297592,109608273,9,39,46,9,0,
46206618,109545214,0,15,37,0,0,
46271730,109566025,8,38,65,8,0,
46249949,109518545,10,38,57,10,0,
46276932,109606668,11,40,30,11,0,
46187563,109538331,0,13,37,0,0,
46214009,109554459,1,17,24,1,0,
46254425,109558345,8,37,40,8,0,
46292898,109568482,8,39,54,8,0,
46249793,109613269,11,46,60,11,0,
46256942,109569768,8,40,28,8,0,
46244408,109555570,10,40,38,10,0,
46338238,109657715,7,114,79,7,0,
46210793,109545076,0,16,58,0,0,
46194052,109540837,0,14,40,0,0,
46285704,109575632,9,44,61,9,0,
46183300,109540505,0,13,41,0,0,
46252836,109561522,7,42,62,7,0,
46278428,109605367,10,44,18,10,0,
46278595,109613269,9,37,54,9,0,
46266145,109601324,8,40,25,8,0,
46199373,109545192,1,20,31,1,0,
46183513,109541553,0,14,22,0,0,
46246263,109566015,10,43,22,10,0,
46254040,109563837,11,42,25,11,0,
46233552,109556552,7,37,17,7,0,
46256379,109559735,10,41,34,10,0,
46234972,109560336,6,35,21,6,0,
46288815,109604734,9,40,33,9,0,
46289523,109566161,10,44,47,10,0,
46295063,109604863,8,42,36,8,0,
46252091,109565332,8,38,27,8,0,
46276149,109567333,9,41,57,9,0,
46228791,109558270,6,32,30,6,0,
46251655,109560940,10,40,24,10,0,
46260549,109571677,8,39,31,8,0,
46247712,109539983,0,13,29,0,0,
46269639,109606563,8,40,29,8,0,
46261586,109569488,7,35,55,7,0,
46264759,109562419,9,42,26,9,0,
46274397,109581226,8,74,148,8,0,
46228037,109555494,8,35,9,8,0,
46200338,109549184,1,19,22,1,0,
46264058,109564059,9,40,29,9,0,
46244980,109599977,7,35,21,7,0,
46248851,109565399,8,37,20,8,0,
46199270,109546244,1,23,31,1,0,
46242600,109557901,6,31,16,6,0,
46279870,109572235,10,43,54,10,0,
46236320,109555582,7,32,21,7,0,
46252774,109561470,8,38,22,8,0,
46274008,109612360,10,41,15,10,0,
46289500,109566725,10,42,32,10,0,
46218401,109605890,10,42,31,10,0,
46270467,109609197,9,40,33,9,0,
46166009,109496483,0,14,27,0,0,
46263452,109593159,1,27,76,1,0,
46278835,109614097,11,43,39,11,0,
46201239,109470144,7,34,24,7,0,
46251225,109562422,8,42,42,8,0,
46258048,109570044,10,44,35,10,0,
46281104,109568837,8,49,35,8,0,
46183625,109538141,0,13,25,0,0,
46261941,109563952,7,36,21,7,0,
46247874,109561028,9,38,19,9,0,
46210053,109548116,1,20,26,1,0,
46252917,109555160,8,37,26,8,0,
46230731,109563988,8,37,39,8,0,
46245638,109567701,9,40,25,9,0,
46269777,109595467,6,34,23,6,0,
46240901,109544395,2,48,41,2,0,
46247118,109551674,8,38,48,8,0,
46261699,109567811,10,45,44,10,0,
46252943,109558972,8,37,45,8,0,
46300443,109576115,9,71,61,9,0,
46258782,109562942,9,39,41,9,0,
46314937,109619131,9,40,58,9,0,
46185137,109538669,0,15,28,0,0,
46248725,109560596,8,36,31,8,0,
46285519,109608467,7,37,34,7,0,
46248800,109584238,0,23,24,0,0,
46259014,109561583,7,38,26,7,0,
46243057,109594998,8,35,26,8,0,
46267687,109566281,7,39,52,7,0,
46258706,109560720,8,41,43,8,0,
46259902,109565750,8,46,26,8,0,
46270051,109561582,7,46,73,7,0,
46252827,109560286,7,43,25,7,0,
46242968,109562562,6,36,32,6,0,
46268078,109602813,8,42,24,8,0,
46251045,109569939,8,43,45,8,0,
46192507,109533606,0,15,21,0,0,
46266023,109570637,9,41,35,9,0,
46254569,109558684,8,40,26,8,0,
46215069,109551069,0,14,30,0,0,
46202784,109498138,2,20,38,2,0,
69514905,134812631,9,4144,79733,9,0,
46249131,109554530,7,41,39,7,0,
46271301,109562763,8,39,21,8,0,
46189203,109540629,0,13,14,0,0,
46237254,109522788,7,39,28,7,0,
46312417,109612891,10,51,37,10,0,
46246046,109566827,7,38,18,7,0,
46251129,109601627,8,39,21,8,0,
46274626,109570761,9,42,28,9,0,
46243955,109563108,6,34,34,6,0,
46239293,109564691,8,40,19,8,0,
46254916,109567109,9,41,17,9,0,
46269761,109569817,8,40,42,8,0,
46254153,109560555,7,38,37,7,0,
46311665,109604008,6,130,54,6,0,
46223660,109550136,1,27,56,1,0,
46266169,109600374,7,39,34,7,0,
46278152,109576186,8,47,62,8,0,
46251887,109520199,7,44,76,7,0,
46270100,109612962,8,44,30,8,0,
46257305,109560736,8,40,18,8,0,
46225299,109593863,1,17,29,1,0,
46200320,109538441,0,15,26,0,0,
46266384,109556499,9,40,36,9,0,
46274726,109574861,11,46,27,11,0,
46237151,109554488,10,39,27,10,0,
46295561,109576756,8,132,165,8,0,
46254613,109558485,8,41,29,8,0,
46283497,109581066,9,46,56,9,0,
46181518,109537557,0,13,28,0,0,
46201318,109542960,2,20,37,2,0,
46277509,109565467,6,37,59,6,0,
46196187,109600852,10,41,15,10,0,
46268455,109523565,9,41,34,9,0,
46228960,109516491,10,41,24,10,0,
46260212,109588194,0,16,29,0,0,
46241892,109560069,9,40,23,9,0,
46256737,109562391,8,36,19,8,0,
46275723,109614811,7,36,43,7,0,
46189718,109543898,0,14,23,0,0,
46184539,109539769,0,15,35,0,0,
46179184,109545943,0,14,13,0,0,
46254705,109571325,9,41,25,9,0,
46259872,109561728,10,39,21,10,0,
46278898,109568496,10,45,30,10,0,
46250758,109553475,7,40,29,7,0,
46260459,109559724,7,37,37,7,0,
46206140,109583935,0,13,39,0,0,
46257564,109563700,7,36,26,7,0,
46272004,109608053,7,37,64,7,0,
46244202,109559599,7,35,42,7,0,
46257712,109561291,8,38,49,8,0,
46253048,109564792,9,39,23,9,0,
46235223,109557942,6,32,18,6,0,
46265825,109568049,8,109,150,8,0,
46201690,109543758,0,14,37,0,0,
46267010,109603497,9,40,19,9,0,
46287010,109572971,10,41,31,10,0,
46312706,109517267,7,37,73,7,0,
46257519,109568024,8,39,27,8,0,
46237415,109555620,10,42,21,10,0,
46261408,109570256,8,39,20,8,0,
46284553,109568614,7,67,148,7,0,
46233963,109561490,7,34,24,7,0,
46255447,109556572,6,38,52,6,0,
46233566,109555329,10,41,17,10,0,
46277146,109604870,8,39,28,8,0,
46236553,109563527,8,37,35,8,0,
46232046,109515652,10,42,31,10,0,
46229337,109553620,6,34,19,6,0,
46195157,109606751,11,41,23,11,0,
46273098,109559361,8,41,49,8,0,
46184269,109501136,0,15,41,0,0,
46191444,109539446,0,14,35,0,0,
46251297,109560425,8,40,64,8,0,
46268961,109573088,10,43,39,10,0,
46194316,109583965,0,13,21,0,0,
46322000,109568546,8,41,52,8,0,
46245968,109560642,9,46,33,9,0,
46193373,109542665,0,14,24,0,0,
46253572,109560623,7,42,44,7,0,
46309823,109609516,8,113,42,8,0,
46247073,109562117,7,47,49,7,0,
46274040,109563830,8,46,45,8,0,
46218345,109568436,11,52,57,11,0,
46224183,109515283,8,46,46,8,0,
46213102,109545283,0,15,55,0,0,
46261120,109563714,8,36,46,8,0,
46242604,109562114,8,43,29,8,0,
46243335,109564612,8,40,21,8,0,
46244400,109559406,10,40,10,10,0,
46296009,109649228,7,35,25,7,0,
46244892,109561688,8,37,24,8,0,
46284067,109607970,8,40,27,8,0,
46247910,109563064,7,38,23,7,0,
46257855,109560081,9,37,18,9,0,
46174469,109538758,0,14,24,0,0,
46266286,109561820,7,38,31,7,0,
46222104,109470471,10,40,25,10,0,
46276538,109606733,8,39,50,8,0,
46225514,109554681,7,39,12,7,0,
46248786,109562682,8,42,50,8,0,
46253015,109551421,6,36,40,6,0,
46250824,109562424,8,41,39,8,0,
46234841,109559404,8,37,38,8,0,
46238286,109560657,7,38,20,7,0,
46245656,109564555,8,40,33,8,0,
46261519,109607764,9,40,19,9,0,
46175833,109542987,0,16,22,0,0,
46207787,109547557,1,23,41,1,0,
46286306,109611986,9,41,24,9,0,
46241217,109561061,7,37,17,7,0,
46251804,109564088,9,41,20,9,0,
46241435,109563953,8,36,25,8,0,
46208695,109546172,0,14,22,0,0,
46242655,109561318,10,42,24,10,0,
46249932,109563716,9,39,30,9,0,
68821979,134844933,8,3055,71264,8,0,
46225944,109591381,1,20,31,1,0,
46233284,109552309,8,37,43,8,0,
46235250,109595214,1,23,50,1,0,
46282443,109596914,8,37,31,8,0,
46267637,109564633,8,37,49,8,0,
46274854,109609116,7,38,57,7,0,
46240006,109556259,7,35,34,7,0,
46277673,109570657,9,39,52,9,0,
46260762,109603914,9,39,29,9,0,
46265394,109566916,7,40,44,7,0,
46268020,109608158,8,46,47,8,0,
46206850,109543127,0,14,15,0,0,
46244954,109512779,7,35,41,7,0,
46249946,109570843,8,38,27,8,0,
46180631,109539820,0,13,16,0,0,
46227840,109606280,10,41,32,10,0,
46264508,109573362,8,42,47,8,0,
46217588,109551968,6,32,8,6,0,
46253580,109571851,8,41,37,8,0,
46253007,109557602,8,42,30,8,0,
46197546,109542613,0,14,27,0,0,
46238296,109518154,8,39,23,8,0,
46252011,109566107,8,40,24,8,0,
46254045,109604179,6,36,22,6,0,
46261029,109563929,9,42,36,9,0,
46267757,109611931,9,42,23,9,0,
46272259,109604771,10,41,22,10,0,
46253606,109565976,10,42,44,10,0,
46238749,109562227,9,38,14,9,0,
46217936,109477129,10,44,34,10,0,
46178999,109539748,0,13,27,0,0,
46280465,109560101,8,39,28,8,0,
46259244,109553605,8,36,32,8,0,
46287943,109608401,10,44,23,10,0,
46178326,109540766,0,14,12,0,0,
46285824,109572780,9,45,50,9,0,
46280467,109565645,10,43,30,10,0,
46235463,109559737,7,38,26,7,0,
46254688,109526949,8,40,46,8,0,
46234607,109597387,6,33,24,6,0,
46252296,109559690,10,39,28,10,0,
46240869,109559024,9,39,17,9,0,
46246058,109560611,7,39,37,7,0,
46246401,109558021,8,39,29,8,0,
46250145,109567666,7,35,42,7,0,
46252704,109554413,6,33,35,6,0,
46272636,109608284,8,39,19,8,0,
46241595,109558232,8,42,24,8,0,
46249222,109556259,7,39,22,7,0,
46256274,109567576,11,42,24,11,0,
46240676,109557362,8,38,26,8,0,
46304331,109608816,8,38,45,8,0,
46278428,109562941,8,39,50,8,0,
46187387,109543111,0,15,34,0,0,
46249549,109558305,9,39,28,9,0,
46264089,109571371,8,39,41,8,0,
46226767,109553339,6,33,23,6,0,
46251727,109561486,8,41,24,8,0,
46249947,109559897,8,40,37,8,0,
46242399,109557638,7,33,40,7,0,
46291906,109564450,9,40,40,9,0,
46208469,109557054,0,35,142,0,0,
46242376,109636339,1,17,41,1,0,
46279783,109573507,11,47,73,11,0,
46216019,109588573,0,14,35,0,0,
46265195,109564269,9,42,31,9,0,
46258890,109569553,8,41,31,8,0,
46242485,109560237,6,34,32,6,0,
46267826,109566663,9,41,36,9,0,
46257956,109568002,8,39,45,8,0,
46261991,109557274,9,39,35,9,0,
46297075,109569260,8,39,36,8,0,
46235472,109558448,8,36,41,8,0,
46275964,109562131,9,41,27,9,0,
46244886,109554035,10,42,27,10,0,
46273196,109559180,8,37,24,8,0,
46229318,109555532,7,37,16,7,0,
46250051,109559164,7,37,35,7,0,
46238687,109553334,8,36,31,8,0,
46287848,109604712,9,40,46,9,0,
46207200,109473351,10,38,35,10,0,
46232832,109517125,9,41,21,9,0,
46261289,109566647,8,38,20,8,0,
46187822,109537357,0,15,14,0,0,
46258780,109564587,8,38,37,8,0,
46252227,109559608,9,40,24,9,0,
46189385,109542569,0,15,29,0,0,
46283530,109606238,8,42,34,8,0,
46285063,109571591,8,49,28,8,0,
46250819,109564668,8,35,39,8,0,
46201081,109544521,0,14,48,0,0,
46232702,109594288,0,58,132,0,0,
46262824,109605896,9,34,47,9,0,
46274343,109610307,9,41,19,9,0,
46232913,109553901,6,36,13,6,0,
46240400,109473068,9,40,21,9,0,
46265429,109557838,8,38,12,8,0,
46263930,109604448,7,39,27,7,0,
46307274,109597408,10,41,17,10,0,
46255999,109561939,8,39,28,8,0,
46238662,109553120,6,33,20,6,0,
46265125,109566081,9,40,28,9,0,
46298631,109609012,11,43,24,11,0,
46246468,109599907,7,37,28,7,0,
46205110,109546029,0,15,35,0,0,
46259256,109563211,6,99,111,6,0,
46251542,109560812,8,40,30,8,0,
46283703,109603272,9,39,32,9,0,
46316355,109564117,8,63,62,8,0,
46269730,109557326,8,39,26,8,0,
46310014,109609293,10,41,32,10,0,
46261688,109600599,6,38,49,6,0,
46266914,109562837,8,39,34,8,0,
46228337,109518040,8,41,29,8,0,
46221549,109512896,7,34,32,7,0,
46235895,109558930,7,37,14,7,0,
46254870,109555158,8,66,61,8,0,
70369412,134884960,8,3047,89752,8,0,
46265484,109616387,8,41,44,8,0,
46234783,109475143,11,45,31,11,0,
46220274,109556896,7,34,12,7,0,
46220856,109592431,2,21,22,2,0,
46257045,109561453,7,38,34,7,0,
46246069,109560194,10,40,21,10,0,
46240265,109555308,8,39,32,8,0,
46245611,109563023,8,37,26,8,0,
46245029,109552030,6,36,22,6,0,
46211059,109546327,0,15,27,0,0,
46214403,109479893,8,38,35,8,0,
46247850,109524831,8,41,37,8,0,
46279640,109566943,7,67,69,7,0,
46250557,109561646,7,35,28,7,0,
46267841,109561754,9,39,25,9,0,
46173890,109538987,0,13,19,0,0,
46279747,109569261,9,42,20,9,0,
46252419,109602719,8,41,21,8,0,
46250023,109528277,7,40,38,7,0,
46260436,109567390,9,41,44,9,0,
46266688,109605716,8,37,36,8,0,
46264600,109560539,9,40,25,9,0,
46216661,109474458,9,38,28,9,0,
46254195,109560158,8,38,37,8,0,
46231732,109518845,8,38,21,8,0,
46291525,109606886,7,39,38,7,0,
46360645,109648075,8,35,35,8,0,
46260957,109564239,9,43,36,9,0,
46245632,109564137,8,37,61,8,0,
46273280,109563570,10,40,65,10,0,
46255823,109558803,9,38,20,9,0,
46248096,109552417,6,99,41,6,0,
46253645,109565214,8,47,15,8,0,
46262703,109603135,10,45,31,10,0,
46195860,109544805,0,14,21,0,0,
46250318,109565386,8,40,25,8,0,
46272777,109563593,9,39,23,9,0,
46238304,109559958,6,32,17,6,0,
46246618,109563039,8,39,21,8,0,
46251836,109565223,9,43,30,9,0,
46257277,109560129,10,44,40,10,0,
46255119,109568204,8,40,25,8,0,
46242609,109554022,6,34,16,6,0,
46248907,109561854,8,39,31,8,0,
46239643,109558099,8,38,27,8,0,
46236005,109516855,9,38,45,9,0,
46202528,109537224,1,17,25,1,0,
46211226,109547298,1,16,31,1,0,
46260712,109603647,6,42,30,6,0,
46227840,109611439,10,42,33,10,0,
46242428,109557682,8,38,27,8,0,
46256382,109567700,8,39,31,8,0,
46263412,109607922,8,38,18,8,0,
46251461,109606570,7,35,23,7,0,
46240107,109519247,9,38,26,9,0,
46272485,109614109,9,42,25,9,0,
46247799,109525117,9,43,49,9,0,
46176756,109537622,0,15,21,0,0,
46240118,109563990,7,37,25,7,0,
46255319,109561551,9,39,37,9,0,
46275689,109559563,8,40,27,8,0,
46237187,109552473,0,49,164,0,0,
46292830,109569974,8,39,50,8,0,
46342458,109560836,7,38,50,7,0,
46246117,109559744,7,32,33,7,0,
46279408,109609853,8,38,48,8,0,
46283881,109612554,9,42,41,9,0,
46284147,109563848,9,42,49,9,0,
46241956,109520699,10,40,40,10,0,
46301243,109602393,7,36,34,7,0,
46193787,109540193,0,13,22,0,0,
46268265,109569933,8,39,31,8,0,
46241816,109555961,8,39,43,8,0,
46199182,109542128,0,15,27,0,0,
46191150,109544638,0,15,35,0,0,
46264828,109606381,8,36,23,8,0,
46272133,109580440,10,46,43,10,0,
46258125,109558642,9,41,23,9,0,
46286020,109573411,10,42,33,10,0,
46234925,109557272,8,39,14,8,0,
46249895,109566016,7,38,33,7,0,
46232744,109556620,8,37,26,8,0,
46273246,109569704,8,39,28,8,0,
46257982,109559899,9,42,23,9,0,
46274664,109611979,8,39,30,8,0,
46223297,109590474,0,14,54,0,0,
46275339,109554112,7,38,42,7,0,
46249047,109569064,8,42,31,8,0,
46209225,109585239,0,14,23,0,0,
46277618,109607206,9,47,30,9,0,
46258481,109567173,9,44,38,9,0,
46274690,109564811,8,46,34,8,0,
46257444,109597753,6,36,36,6,0,
46268606,109563699,9,44,21,9,0,
46243038,109560878,7,42,37,7,0,
46277562,109608913,8,43,37,8,0,
46200028,109538927,0,14,31,0,0,
46243367,109554387,7,38,24,7,0,
46260433,109566316,9,41,32,9,0,
46350377,109609595,8,43,48,8,0,
46213147,109544192,0,15,32,0,0,
46249141,109562848,10,43,36,10,0,
46267911,109566320,10,46,16,10,0,
46248843,109604796,6,35,20,6,0,
46270565,109564774,10,41,46,10,0,
46282780,109608825,9,43,27,9,0,
46236482,109554989,7,44,19,7,0,
46253579,109566692,7,44,42,7,0,
46264160,109644756,6,36,29,6,0,
46253174,109559167,10,46,39,10,0,
46236175,109554440,10,47,24,10,0,
46276320,109573246,9,50,40,9,0,
46278672,109601345,8,42,22,8,0,
46296393,109572374,8,44,43,8,0,
46190489,109465362,7,37,21,7,0,
46246221,109563055,8,41,30,8,0,
68927428,134920997,9,2935,73754,9,0,
46282066,109569274,10,60,29,10,0,
46224327,109556772,7,44,16,7,0,
46198834,109545841,1,15,20,1,0,
46182615,109537572,0,13,22,0,0,
46290396,109575071,10,50,36,10,0,
46259872,109557929,9,42,27,9,0,
46184266,109533905,0,14,25,0,0,
46266250,109566465,9,44,21,9,0,
46226364,109554026,6,38,20,6,0,
46257431,109563735,8,44,32,8,0,
46243400,109558432,8,39,28,8,0,
46243918,109559490,7,37,12,7,0,
46238960,109556297,7,37,26,7,0,
46229834,109557818,6,33,16,6,0,
46240187,109554824,10,41,38,10,0,
46270745,109575844,9,42,34,9,0,
46245568,109562031,8,40,30,8,0,
46208604,109585829,0,14,45,0,0,
46198759,109542940,0,16,23,0,0,
46257765,109554553,7,36,35,7,0,
46279530,109577212,10,43,38,10,0,
46244808,109559682,9,41,29,9,0,
46273073,109570141,8,37,38,8,0,
46219874,109511087,7,40,50,7,0,
46260065,109565609,8,46,112,8,0,
46183978,109538943,0,13,28,0,0,
46251119,109560623,8,44,31,8,0,
46266018,109571215,11,50,32,11,0,
46233792,109555467,7,39,21,7,0,
46197073,109544591,0,14,26,0,0,
46267498,109647584,7,40,12,7,0,
46312540,109614975,10,48,31,10,0,
46230548,109558679,9,48,19,9,0,
46257148,109569009,7,45,17,7,0,
46259091,109607081,7,40,51,7,0,
46260057,109556633,7,36,30,7,0,
46245577,109557775,8,37,35,8,0,
46220658,109591320,0,15,38,0,0,
46218754,109548819,0,79,124,0,0,
46252557,109562964,11,42,31,11,0,
46321754,109566250,9,50,84,9,0,
46248975,109561755,6,34,33,6,0,
46257605,109563880,8,38,34,8,0,
46259969,109563518,8,40,27,8,0,
46267272,109519986,7,38,65,7,0,
46248551,109565426,8,44,46,8,0,
46267156,109560830,7,40,61,7,0,
46283375,109607111,8,43,42,8,0,
