PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_DTLB_ACCESSES,PERF_COUNT_SW_CPU_MIGRATIONS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
791919328,1120175155,16925,1120967,12985,146131,12938,212822907,0,16925,0,
810420757,1147616887,16446,1701727,12428,138433,12875,213940148,0,16446,0,
791529506,1105437845,16453,1088666,12368,135036,12474,207226038,0,16453,0,
2063408534,2867419148,45709,3057953,35025,957777,34772,546365426,0,45709,0,
1188635846,1682848067,25348,2065488,20774,414229,20936,318048702,0,25348,0,
792663156,1106937369,16461,1096081,12324,137464,12463,207555447,0,16461,0,
791691501,1105776974,16448,1101116,12312,133961,12460,207258802,0,16448,0,
811336824,1134843216,16456,1701258,12831,736280,12419,211443267,0,16456,0,
792391235,1110709732,16503,1089548,12508,136698,12478,208248299,0,16503,0,
789119954,1107596782,16477,1089681,12497,140425,12473,207741562,0,16477,0,
789246723,1125930233,16451,1089138,12867,734716,12753,215445002,0,16451,0,
962106728,1336553316,20133,1353026,14962,167252,15302,248272292,0,20133,0,
810387833,1146185959,16437,1676127,12586,520499,12699,212997163,0,16437,0,
792918913,1106825123,16476,1089733,12541,139440,12331,207567672,0,16476,0,
2113925829,2962482034,46032,2854061,35176,960182,35117,562796418,0,46032,0,
789089488,1107689444,16474,1089546,12492,140128,12477,207715019,0,16474,0,
1946510141,2738332781,42808,3285015,32506,337199,32620,519572414,0,42808,0,
791596888,1105245307,16472,1277160,12817,738363,12922,212454327,0,16472,0,
1522185721,2108554549,36697,2234018,27864,282820,27697,404322677,0,36697,0,
801103029,1135272144,16488,1490950,12739,366096,12768,212117901,0,16488,0,
1505518144,2089189216,32327,2083404,24476,265226,24192,394030162,0,32327,0,
795261696,1129502860,16433,1666172,12703,729829,12554,211374567,0,16433,0,
789124312,1102739827,16458,1080946,12519,138743,12497,207427975,0,16458,0,
1315348297,1852340544,28053,1823323,21364,825774,21440,351108126,0,28053,0,
897645241,1252332205,18860,1255455,14245,158635,14396,234243843,0,18860,0,
812058020,1148207207,16458,1708179,12488,519834,12998,211597689,0,16458,0,
1418356260,1975184376,30588,1996591,23092,254868,23072,372286150,0,30588,0,
2024735444,2843916811,44757,2791459,34143,948827,33777,542350890,0,44757,0,
793851583,1126755141,16456,1632831,13784,137170,12867,212267376,0,16456,0,
795076667,1109005733,16493,1099153,12349,138887,12491,206723267,0,16493,0,
794526534,1108516023,16483,1107271,12354,132363,12525,207793506,0,16483,0,
822496519,1151623275,16454,1555946,14766,1026589,14886,214797742,0,16454,0,
1766401288,2460432517,38705,2435272,29241,309384,29502,464321153,0,38705,0,
810310872,1141501267,16461,1685452,14299,862881,14552,212446460,0,16461,0,
789249329,1106796728,16482,1084073,12491,140157,12479,207764847,0,16482,0,
1893938587,2661219842,41367,2593073,32690,963499,31651,503581944,0,41367,0,
789247723,1103841307,16449,1108775,12498,142323,12492,207276146,0,16449,0,
1956728930,2744650031,43196,3291136,32723,732459,34063,516894934,0,43196,0,
816189142,1145856380,16496,1148781,13516,744030,13485,217149969,0,16496,0,
791508425,1106374481,16468,1090148,12517,137300,12374,207491628,0,16468,0,
799223043,1147216561,16440,1655794,12884,140341,13288,216553648,0,16440,0,
684030148,953739610,15552,1001873,11899,125648,11902,182527308,0,15552,0,
563965275,768687042,14364,906149,10772,105357,10944,146478016,0,14364,0,
793318887,1107011618,16479,1095872,12517,140438,12372,207611724,0,16479,0,
797672081,1126954833,16498,1308568,13929,746583,13798,215649601,0,16498,0,
637443157,884464468,15212,971894,11585,124149,11672,168789924,0,15212,0,
1102865008,1556606916,23364,1945808,18584,408348,17856,294916672,0,23364,0,
792542684,1107142146,16469,1094609,12352,137468,12499,206936830,0,16469,0,
792494375,1107243100,16469,1101686,12335,133998,12488,207115732,0,16469,0,
812746670,1136352728,16469,1719502,13019,738418,13161,211818362,0,16469,0,
792293036,1107010580,16473,1098811,12504,139587,12364,207588258,0,16473,0,
692799083,967548304,15591,984309,11915,126118,11767,183255579,0,15591,0,
1630871995,2299879607,35512,2273176,27696,899843,27334,438071566,0,35512,0,
1262770749,1779790102,26551,2328504,20197,622257,20677,330201986,0,26551,0,
789244839,1102378999,16457,1081832,12483,140781,12478,207498951,0,16457,0,
795616032,1123481528,16493,1115072,13218,741580,13375,213552845,0,16493,0,
792635431,1106899650,16470,1102696,12317,139198,12452,206908501,0,16470,0,
1198150195,1691799149,25302,2257913,19570,214186,19546,322370427,0,25302,0,
789229768,1102607503,16464,1090836,12468,139980,12483,206831016,0,16464,0,
1894046211,2639652561,41432,2813169,31987,928822,32108,502015612,0,41432,0,
790158913,1103033396,16438,1088703,12383,139471,12461,206664159,0,16438,0,
812830914,1149367402,16463,1520208,12828,337472,12714,214659743,0,16463,0,
793038223,1107275712,16475,1114688,12490,138751,12305,207633240,0,16475,0,
797698859,1112552850,16518,1106986,12531,139068,12319,208591282,0,16518,0,
800538429,1144812230,16421,1669227,12729,531494,13118,212732983,0,16421,0,
789248475,1107397797,16473,1095452,12468,141986,12452,207631500,0,16473,0,
789246751,1103823948,16451,1098935,12437,137573,12435,207203429,0,16451,0,
789245549,1117042267,16486,1118266,13385,742117,13370,214486259,0,16486,0,
793335534,1107949820,16485,1110324,12382,138067,12522,206882644,0,16485,0,
792071149,1106696685,16464,1110604,12341,139693,12459,206940940,0,16464,0,
1305275122,1838598089,27487,2390813,21063,230384,21314,346885498,0,27487,0,
738127054,1035457733,16145,1050724,12276,134204,12351,197278784,0,16145,0,
809785161,1126792781,16456,1328874,12549,734634,12916,212230993,0,16456,0,
571250881,793040441,14561,887628,11102,111868,11036,152803959,0,14561,0,
792153656,1106525829,16471,1096921,12353,134882,12482,207435092,0,16471,0,
710297112,1001413495,15577,1373509,12290,343492,11749,191289936,0,15577,0,
1897386195,2655916786,41497,3182487,31935,930986,32013,500053777,0,41497,0,
1420572421,1992481632,31139,1994285,23744,255568,23798,378434891,0,31139,0,
812441430,1149026869,16465,1143933,12594,733326,12904,214164666,0,16465,0,
791521839,1106212090,16459,1107591,12372,134960,12520,207370174,0,16459,0,
814258190,1130831898,16742,1085943,12800,135488,12382,212064850,0,16742,0,
789062893,1135004560,16512,1668426,12813,512493,13116,214007320,0,16512,0,
789258772,1104219347,16489,1092596,12515,140508,12510,207150246,0,16489,0,
806144240,1135580350,16447,1121997,12670,733782,12970,213013692,0,16447,0,
794812900,1110087740,16507,1114785,12333,135791,12533,208121603,0,16507,0,
1237798967,1752906528,26468,2301630,20607,223177,20209,334258622,0,26468,0,
789537425,1104556819,16459,1085697,12474,138434,12456,207221337,0,16459,0,
577445427,800492788,14471,883638,10914,110548,10919,153662649,0,14471,0,
794931857,1110099442,16474,1322060,12819,737879,12944,210968240,0,16474,0,
790130310,1104497764,16448,1104334,12371,135107,12451,206937132,0,16448,0,
675981040,943529742,15445,985891,11628,123028,11724,180832601,0,15445,0,
813648845,1150517057,16474,1502983,12725,350946,12775,214824493,0,16474,0,
790312979,1105084434,16452,1110548,12469,136560,12328,207228886,0,16452,0,
1317882263,1844409340,28038,2453758,21654,828096,21428,345789907,0,28038,0,
789834434,1104434884,16453,1094812,12485,136933,12393,207058307,0,16453,0,
2053650027,2883388597,45539,2813615,34763,947863,34534,546807743,0,45539,0,
1338669236,1891104119,28774,2461443,21961,633987,22144,355410252,0,28774,0,
779013222,1091125999,16345,1073267,12407,135771,12309,207145208,0,16345,0,
1956800795,2741509232,43090,2716897,32812,941428,32984,518758594,0,43090,0,
793394273,1108837678,16485,1098936,12363,134430,12515,207477826,0,16485,0,
813496689,1150326848,16476,1690119,12621,136819,12664,217153626,0,16476,0,
1931721215,2699598864,42511,2886563,32284,933265,32421,513378436,0,42511,0,
792125935,1106332317,16463,1098010,12507,135999,12336,207421045,0,16463,0,
1651615349,2330055861,35722,2670442,27436,502279,26983,441993597,0,35722,0,
820852445,1138757628,17077,1163639,12786,139953,12971,212427092,0,17077,0,
791107608,1106428094,16477,1082741,12517,132651,12391,207483716,0,16477,0,
806064610,1136797993,16474,1664956,12854,734554,12653,211913734,0,16474,0,
789090727,1108661799,16484,1106966,12474,141726,12476,207871437,0,16484,0,
684040825,966820749,15359,1010289,11923,717068,11995,184921532,0,15359,0,
789204513,1107307858,16476,1076148,12489,136884,12514,207572150,0,16476,0,
789258913,1103626057,16568,1081865,12584,139269,12563,209157458,0,16568,0,
801269115,1136032293,16490,1692014,12548,525719,13046,208877053,0,16490,0,
2038619572,2860026815,45069,2771817,34455,945384,34195,545647282,0,45069,0,
789242305,1104042557,16505,1098460,12520,141652,12499,207754543,0,16505,0,
789071290,1103788630,16492,1091521,12501,139329,12521,207074078,0,16492,0,
804811543,1141711341,16448,1699743,12510,140361,12734,212815375,0,16448,0,
790549945,1105187073,16456,1098539,12383,135558,12461,207223927,0,16456,0,
791925612,1107294949,16472,1116565,12343,137020,12496,207622773,0,16472,0,
661186203,926280937,15217,1171237,12150,718702,11701,182410441,0,15217,0,
672741616,924061100,15308,1009780,11581,117652,11876,172826165,1,15308,0,
652149368,916984897,15357,956681,11822,125303,11737,174958624,0,15357,0,
810937957,1147402987,16446,1507435,12691,349203,12604,216363203,0,16446,0,
793445503,1107781137,16485,1119793,12524,136526,12372,207700203,0,16485,0,
790681318,1105438900,16459,1099846,12537,140116,12420,207286392,0,16459,0,
1871720292,2625643872,41132,3165783,31319,926513,31490,494633057,0,41132,0,
504921639,722322047,13840,824668,10998,703110,10592,145227027,0,13840,0,
761954403,1057829579,16182,1086642,12054,129968,12461,196172280,0,16182,0,
797090335,1112078069,16520,1106313,12615,131709,12405,208478153,0,16520,0,
648636300,937223064,13537,1484500,10679,514326,10610,176521685,0,13537,0,
789245147,1103679120,16439,1104826,12671,135900,12597,206963671,0,16439,0,
792574992,1107762464,16477,1112381,12429,137369,12572,207044758,0,16477,0,
813079100,1143197135,16472,1151373,12704,731486,12830,215415267,0,16472,0,
792201749,1108351976,16482,1137750,12552,136156,12397,207779282,0,16482,0,
807578789,1152726072,16505,1683842,12874,139308,12646,217594700,0,16505,0,
789247827,1110212414,16506,1108011,12572,136855,12556,208109792,0,16506,0,
789268437,1105459638,16442,1101839,12612,137609,12638,207272721,0,16442,0,
789247719,1125870201,16429,1091452,12887,736155,12962,216353619,0,16429,0,
789204059,1102972218,16494,1112828,12613,138614,12577,207068166,0,16494,0,
1000494372,1395426896,21188,1437111,15991,178768,16134,261968754,0,21188,0,
951440355,1346628588,19695,1912280,15126,162503,15460,253334255,0,19695,0,
1571160105,2175489438,36149,2492544,31139,868529,32368,417123349,0,36149,0,
1413363523,1965996503,30474,1983468,26044,248184,25717,370550756,0,30474,0,
1268978120,1800450390,27382,2198752,25433,420603,24814,343246138,0,27382,0,
1787451054,2501353830,38800,3107953,37611,886421,38139,471140863,0,38800,0,
789195467,1103275189,16431,1121906,18407,122496,18664,206949263,0,16431,0,
789185196,1102821046,16448,1106692,12847,135720,12803,206861257,0,16448,0,
639887899,906346497,14987,966898,18293,696322,17567,172889198,0,14987,0,
792274752,1107607316,16484,1095685,12707,128672,12860,207126634,0,16484,0,
996504395,1411171417,20778,1996839,17142,563036,17205,263519011,0,20778,0,
793523841,1108045697,16472,1114167,12664,130626,12870,207608426,0,16472,0,
795124198,1108809610,16490,1105660,19979,114150,19923,207895731,0,16490,0,
1838178314,2580181838,40125,2539565,31980,917836,32381,489942857,0,40125,0,
1976500119,2780372122,43321,3320487,33130,345379,32937,526943670,0,43321,0,
789248739,1107008032,16457,1312241,13021,738728,13021,213769308,0,16457,0,
789233424,1102933665,16450,1106820,12547,136428,12549,206902751,0,16450,0,
789268207,1103837093,16478,1121944,12623,137808,12615,207081797,0,16478,0,
811566306,1148941996,16463,1517989,12629,345264,12863,214361895,0,16463,0,
790612602,1105894778,16464,1104844,12420,133219,12553,207340232,0,16464,0,
791763129,1105793386,16458,1102220,12615,134173,12439,207347950,0,16458,0,
705876007,983827570,15471,1612824,12271,722064,11842,185197060,0,15471,0,
789213221,1106133824,16463,1114014,12545,137433,12567,207416452,0,16463,0,
789199795,1104143134,16443,1106154,12527,136502,12558,207008991,0,16443,0,
789246845,1133199099,16472,1095198,12952,734656,12818,216784766,0,16472,0,
789248731,1103032828,16490,1111882,12567,135250,12568,206903963,0,16490,0,
790582847,1106877754,16460,1186871,12477,210157,13839,206985694,0,16460,0,
791444530,1105502366,16456,1107389,12434,136393,12587,206870591,0,16456,0,
791766938,1105784332,16460,1104865,12400,137065,12523,206876689,0,16460,0,
1904332870,2655483594,41347,3223454,31909,507802,33574,502566775,0,41347,0,
817902428,1151446083,16482,1427756,14748,458660,12526,217369200,0,16482,0,
787942266,1102374960,16420,1092297,12520,135777,12442,206740468,0,16420,0,
1212435816,1711812518,26101,2350293,21269,854746,21491,323571784,0,26101,0,
841764601,1176074325,17381,1163464,13192,144021,13226,220193967,0,17381,0,
789253138,1103825102,16468,1102664,12531,137163,12550,207181153,0,16468,0,
865292025,1220200388,17669,1198221,14537,766266,14216,227501907,0,17669,0,
712092781,999696318,15826,1011759,12343,127657,11970,191610950,0,15826,0,
789257272,1103363733,16452,1118121,12498,136090,12475,206952245,0,16452,0,
841783018,1191086719,16941,1742720,12951,522303,13825,218933612,0,16941,0,
1005443964,1404511854,21538,1442292,16397,183487,16612,265301163,0,21538,0,
814935786,1143868278,16480,1150510,13392,741814,13476,216040839,0,16480,0,
755646769,1052854846,16095,1049478,12324,132133,12053,198187464,0,16095,0,
789188996,1108257199,16501,1082625,12593,132954,12564,207856893,0,16501,0,
1315366792,1845461848,27928,2436652,21533,234050,22221,348992734,0,27928,0,
1293135790,1804407953,27647,2051194,21793,834716,22011,343129445,0,27647,0,
562419282,783448544,14485,880411,11198,106668,11099,151121811,0,14485,0,
790243488,1105225232,16455,1123184,12429,135156,12517,207229623,0,16455,0,
815183121,1152441267,16504,1506428,13368,355171,12540,217568256,0,16504,0,
749972066,1059841276,16208,1057050,12477,132569,12440,200574601,0,16208,0,
792562811,1108022237,16485,1110952,12402,140333,12548,207128844,0,16485,0,
810717975,1134260820,16445,1710526,13051,735063,13240,211113998,0,16445,0,
789558867,1104521669,16443,1103022,12593,133333,12512,207064494,0,16443,0,
792456151,1106905193,16469,1107293,12545,135605,12462,207575057,0,16469,0,
801607388,1149556748,16463,1082120,13284,735698,12758,216984924,0,16463,0,
789154288,1104900177,16457,1102744,12537,138760,12533,207393498,0,16457,0,
789225573,1124353557,16473,1690568,12866,530753,13456,211216722,0,16473,0,
688686546,958597048,15559,1008726,11752,121954,11973,180595230,0,15559,0,
792262634,1107168864,16481,1111322,12409,139251,12593,207026712,0,16481,0,
1786512720,2503710808,38781,2558383,30102,921771,30230,476094479,0,38781,0,
791558530,1105525870,16454,1108276,12397,138837,12537,206865336,0,16454,0,
812499128,1149171678,16457,1737669,12811,135326,12896,216719933,0,16457,0,
792797873,1106681912,16465,1124308,12517,135327,12365,207550294,0,16465,0,
653629185,916749378,15263,1178915,12407,724407,12316,178523863,0,15263,0,
793976362,1108347690,16475,1113964,12402,133156,12561,207508523,0,16475,0,
796949676,1111066075,16508,1121156,12412,132145,12587,208340649,0,16508,0,
812296716,1148494507,16455,1499436,13467,335833,12443,216820401,0,16455,0,
1317229869,1836221282,28331,1875068,21482,238422,21422,345981391,0,28331,0,
789089663,1119398798,16494,1689989,13218,742617,13371,211535016,0,16494,0,
789194628,1102533163,16465,1113051,12459,138140,12480,206825481,0,16465,0,
789630046,1103069967,16479,1104833,12464,138379,12495,206865352,0,16479,0,
815129423,1152199202,16497,1135064,13027,737155,12775,215074140,0,16497,0,
1494725932,2077209277,32175,2059933,24581,263339,24047,391609723,0,32175,0,
790709459,1140427125,16485,1682264,12790,543802,12951,213718378,0,16485,0,
1072741222,1489121685,22694,1558096,16967,188888,17381,277463402,0,22694,0,
1293521842,1822014319,27633,1850359,21581,830176,21266,348622536,0,27633,0,
789256178,1102904073,16460,1112401,12513,137865,12516,206890733,0,16460,0,
811466549,1149471007,16467,1707259,12492,136571,13115,214244835,0,16467,0,
796646043,1111563876,16517,1109422,12600,135271,12506,208377993,0,16517,0,
791093313,1105691877,16456,1108985,12490,136004,12353,207281991,0,16456,0,
806832200,1131056359,16486,1310982,12985,734968,12738,215546546,0,16486,0,
789244904,1105134460,16444,1112805,12497,140052,12495,207175646,0,16444,0,
789163768,1123192059,16469,1498731,13104,335260,12727,214758434,0,16469,0,
793141446,1106878004,16481,1101396,12389,133416,12572,206842698,0,16481,0,
1463510898,2033421616,30968,2640814,23678,854972,23871,380308923,0,30968,0,
791492996,1105186802,16442,1093623,12548,135803,12413,207204885,0,16442,0,
725396475,1014421244,15913,1063568,12062,129018,12125,191395256,0,15913,0,
799504050,1149748864,16491,1094970,13059,736410,12782,217488818,0,16491,0,
789225400,1102640041,16480,1105990,12631,141146,12619,207907463,0,16480,0,
789158334,1102345649,16445,1104129,12468,139135,12482,207180982,0,16445,0,
565366748,795266197,11736,1427312,9041,464428,9333,145590839,0,11736,0,
792943455,1106738310,16469,1108094,12529,139538,12397,207545771,0,16469,0,
791654568,1105785314,16460,1112766,12594,136891,12366,207361283,0,16460,0,
793150659,1133801594,16451,1110047,13101,736348,13038,216833011,0,16451,0,
906655013,1262188244,19059,1280876,14362,153678,14602,235326279,0,19059,0,
814708371,1150396583,16480,1721346,12642,132162,12743,217178423,0,16480,0,
669082088,935131501,15440,976993,11707,121509,11787,177590053,0,15440,0,
657949364,919017072,15225,966584,11829,114061,11438,175049853,0,15225,0,
999655188,1395319937,20847,1637131,16245,772618,16326,265602346,0,20847,0,
1537229110,2140128956,33653,2163510,25490,276885,25711,403689354,0,33653,0,
1196816133,1674797363,24877,2055382,19222,431669,18879,316528740,0,24877,0,
789248990,1106493530,16453,1114897,12574,141050,12601,207437840,0,16453,0,
789235722,1117883530,16446,1688866,12945,738983,12968,211136320,0,16446,0,
549479857,752308709,14290,928568,10666,107727,11093,142829056,0,14290,0,
793255542,1106973804,16462,1121740,12558,136104,12484,207535444,0,16462,0,
812261585,1149388884,16458,1134296,13048,735491,12537,216948131,0,16458,0,
789261532,1104151737,16441,1100054,12494,137509,12522,207006879,0,16441,0,
789247376,1107002405,16474,1128950,12596,140436,12569,207578786,0,16474,0,
1736138533,2444582828,36513,2949129,28068,690648,28050,460086596,0,36513,0,
1475412353,2068124445,31691,2085600,24148,854277,24422,392238320,0,31691,0,
996252359,1389765116,20762,1400494,15735,173977,15674,260188256,0,20762,0,
894073370,1258371223,17664,1781121,13540,147355,13660,236182274,0,17664,0,
1227562258,1718280685,26569,1766102,20024,225735,20428,323353433,0,26569,0,
809320210,1133169550,16430,1722686,12651,731376,12607,211140935,0,16430,0,
794604422,1109270922,16494,1108127,12542,138118,12390,207995578,0,16494,0,
795675092,1145464531,16477,1114169,13017,740921,12736,217155592,0,16477,0,
789100027,1102676912,16462,1117472,12544,137392,12603,207346132,0,16462,0,
789145930,1102386021,16481,1129017,12518,137151,12518,207607148,0,16481,0,
803680999,1138852756,16486,1723628,12510,520305,12942,209003153,0,16486,0,
794468680,1108588821,16484,1116538,12379,133654,12543,207856605,0,16484,0,
2096537602,2945373585,43480,2837655,33138,949514,33008,555290544,0,43480,0,
797424402,1111417544,16511,1119568,12454,133891,12664,208409414,0,16511,0,
1767502869,2488673841,38539,3025670,29704,320450,29475,473395725,0,38539,0,
815006753,1131104626,16478,1338524,12737,730382,12913,213686428,0,16478,0,
680935661,948383032,15472,1015277,11831,120797,11613,179899627,0,15472,0,
909890977,1264657519,18853,1274052,14466,155077,14044,237394204,0,18853,0,
795963613,1144692161,16543,1497921,12954,345753,12827,218335444,0,16543,0,
785052377,1068482393,20446,1283581,15380,154134,15537,204666588,0,20446,0,
791701997,1105020817,16451,1120722,12510,141735,12355,207229841,0,16451,0,
756887065,1070991244,16203,1681758,12564,730603,12806,200377778,0,16203,0,
793392855,1107240912,16473,1144304,13818,133151,14135,207570240,0,16473,0,
1597776902,2244786799,33927,2171107,26294,875070,25832,424937457,0,33927,0,
794576190,1110375058,16503,1124547,12631,140095,12531,208212066,0,16503,0,
730231028,1036709242,15852,1637969,12188,504855,12409,193990867,0,15852,0,
794377541,1108361587,16482,1128503,12559,137747,12544,207868462,1,16482,0,
789236764,1104107466,16441,1103690,12465,137933,12466,207014167,0,16441,0,
1328522793,1873631893,28652,1887780,21874,835828,22090,355666939,0,28652,0,
680282397,948493851,15502,1036692,11638,122011,11736,180647391,0,15502,0,
577186607,819717300,14445,1500712,12292,106761,12511,159740882,0,14445,0,
792209493,1107104360,16472,1107230,12349,135112,12476,207128660,0,16472,0,
781575709,1093445755,16381,1103294,12357,137209,12395,206340356,0,16381,0,
813453297,1129792630,16464,1353912,18345,720161,18365,214336109,0,16464,0,
796047388,1110512774,16510,1127279,12514,138740,12316,208263681,0,16510,0,
1168368148,1660947169,25091,2073842,19597,426174,19201,316814825,0,25091,0,
1230727832,1709468657,26131,1781817,19418,212873,19734,319029317,0,26131,0,
810966504,1134732096,16451,1698418,12542,730271,12244,211457181,0,16451,0,
794882719,1112264936,16523,1106355,12527,142424,12423,208592237,0,16523,0,
999725508,1403305257,21477,1432593,16367,183048,16427,266294965,0,21477,0,
809645810,1146026545,16446,1147329,12334,728342,12699,213609582,0,16446,0,
767720650,1068551652,16156,1066478,12252,131286,12024,201028501,0,16156,0,
789248974,1131056963,16491,1675726,12765,523475,13060,213078868,0,16491,0,
789245885,1102739467,16447,1103944,12436,137044,12438,206836039,0,16447,0,
792126514,1106472525,16513,1120955,12413,139455,12517,206896688,0,16513,0,
811596665,1141176930,16445,1128315,12345,728643,12707,214789137,0,16445,0,
796163692,1110412034,16496,1125660,12488,136398,12283,208204107,0,16496,0,
793441586,1107163851,16474,1115376,12470,137819,12301,207620539,0,16474,0,
801183404,1146017363,16429,1692483,12783,139243,12710,216389852,0,16429,0,
789203875,1106580672,16466,1129045,12454,139490,12464,207439461,0,16466,0,
789196793,1102467387,16476,1329262,12784,733010,12762,212985966,0,16476,0,
794598330,1108815371,16488,1133500,12390,137546,12542,206789459,0,16488,0,
794151283,1108530200,16486,1121371,12316,137521,12493,206882049,0,16486,0,
1513151447,2131420860,32480,2462453,25141,466199,24667,405714312,0,32480,0,
789260148,1102755006,16465,1113772,12451,139208,12447,207009629,0,16465,0,
799054281,1121145072,16420,1716599,12622,736885,12839,206940115,0,16420,0,
2043660096,2870022055,45305,2839094,34581,952127,34278,546214700,0,45305,0,
785541361,1092594245,16255,1098890,12234,131902,12202,203253306,0,16255,0,
1889389773,2645927424,41198,3185106,31284,723978,31471,497396949,0,41198,0,
792855798,1112189833,16516,1118132,12542,140629,12471,208537467,0,16516,0,
789196466,1123413933,16499,1110747,12897,735234,12901,216234781,0,16499,0,
789248486,1101762325,16442,1114019,12468,141052,12457,206669460,0,16442,0,
791811594,1105485525,16455,1131729,12390,140462,12512,206748488,0,16455,0,
811967033,1148665175,16462,1731573,12445,136259,12852,214879351,0,16462,0,
691800266,960968891,15568,1028960,11861,120486,11569,182179232,0,15568,0,
805428712,1131082633,16483,1300582,12984,734773,12766,215547228,0,16483,0,
1210128931,1678486423,30429,1853949,23153,235453,23208,324793314,0,30429,0,
1580711950,2224383335,34340,2613382,26470,477100,26311,421152164,0,34340,0,
799331332,1113603012,16539,1125163,12329,138682,12556,206805400,0,16539,0,
687924012,960955004,15408,1588281,11814,712738,11994,181382561,0,15408,0,
800390101,1114291287,16542,1112741,12455,129774,12411,208935622,0,16542,0,
791788321,1106982517,16468,1113497,12496,137522,12353,207562730,0,16468,0,
1753367448,2462821705,37456,2374846,29982,730296,29564,465744768,0,37456,0,
684038868,956863222,15561,999421,11886,125043,11867,182762842,0,15561,0,
807687146,1124594116,16413,1757153,12991,321589,14836,211039050,0,16413,0,
791827283,1106946410,16473,1123114,12391,135033,12517,207544943,0,16473,0,
791911457,1107164959,16472,1120006,12358,133821,12513,207566187,0,16472,0,
813433848,1146031161,16434,1688430,13301,134266,13829,216401064,0,16434,0,
736794570,1043883093,16167,1053017,12386,132164,12378,199200664,0,16167,0,
813553240,1130383822,16510,1366347,13696,764692,14103,212214929,0,16510,0,
791771425,1106042560,16458,1112282,12512,133389,12397,207394850,0,16458,0,
794148000,1108504549,16482,1116970,12521,135518,12337,207815980,0,16482,0,
1884150199,2649958745,41270,2979403,32432,560366,31377,501993516,0,41270,0,
815185092,1132071562,16480,1354783,13477,745370,13395,215436343,0,16480,0,
1695909870,2380897090,35679,2279623,27264,295662,26994,449788476,0,35679,0,
799768622,1135481608,16452,1515516,13305,362069,12685,212222849,0,16452,0,
795134546,1109590973,16508,1105213,12323,134228,12514,207728191,0,16508,0,
770687956,1080909372,16255,1079628,12365,129202,12158,203651264,0,16255,0,
791517037,1113606234,16481,1707455,13585,745497,13923,209068084,0,16481,0,
522751788,721783782,14011,824893,10700,96554,10613,141398296,0,14011,0,
789241266,1103395555,16440,1079850,12463,136286,12477,206985625,0,16440,0,
806343552,1141821058,16492,1120487,13268,740730,12923,212772533,0,16492,0,
791378174,1105472489,16448,1085031,12373,132707,12485,207291401,0,16448,0,
813099963,1149510286,16466,1683597,12652,518903,13057,213764723,0,16466,0,
854032672,1206448345,17652,1136093,13401,146532,13462,227972468,0,17652,0,
794660037,1108894977,16486,1083546,12320,136822,12533,206841352,0,16486,0,
815148573,1144155826,16486,1114972,13148,737274,13063,217321912,0,16486,0,
789273520,1103516009,16433,1087452,12428,137031,12306,206920068,0,16433,0,
791258925,1105480518,16456,1082381,12445,139233,12310,207286353,0,16456,0,
1007497679,1430670974,20859,1745769,16557,389519,15899,270008260,0,20859,0,
789246318,1095905052,16413,1083579,12427,137151,12449,205558057,0,16413,0,
789241101,1122987725,16480,1659960,13209,738940,13433,212043669,0,16480,0,
789189590,1103264530,16466,1098188,12453,138300,12462,206968236,0,16466,0,
789259397,1103023668,16465,1101687,12487,138900,12498,206896429,0,16465,0,
806252794,1142000888,16428,1133283,13053,737280,12985,212806855,0,16428,0,
793117038,1106836125,16459,1095493,12364,133858,12489,207521070,0,16459,0,
994964876,1408514629,20746,1983307,15873,559221,16356,262689216,0,20746,0,
792287134,1107804051,16480,1087624,12345,133654,12505,207695604,0,16480,0,
786505283,1100922328,16398,1084759,12352,133812,12416,206413614,0,16398,0,
586895806,822986448,14528,908227,11707,704568,11604,161388991,0,14528,0,
772268381,1083494752,16366,1068331,12458,133648,12377,203455952,0,16366,0,
879040003,1231859642,18259,1216269,13937,149464,13765,232789993,0,18259,0,
1900651959,2668036163,41730,3194843,44222,295281,44294,504785977,0,41730,0,
812901641,1129152439,16456,1312023,13538,731762,13913,213968347,0,16456,0,
793885780,1108092926,16477,1090083,14976,126253,14732,207732588,0,16477,0,
792429068,1105976717,16456,1098590,16442,128228,16663,207417086,0,16456,0,
1107159173,1562432672,23168,1930869,23820,389679,23424,295028703,0,23168,0,
617063180,860635096,14945,931987,12771,107914,13363,164653560,0,14945,0,
587170357,817087038,14536,1496203,11408,708416,11202,156287069,0,14536,0,
790619527,1105202641,16453,1098402,12472,138127,12349,207181094,0,16453,0,
788165774,1101647330,16406,1096998,12399,136701,12324,206543532,0,16406,0,
797001804,1145665104,16658,1109777,13220,734878,12883,219107984,0,16658,0,
789205807,1102759246,16456,1095617,12503,133616,12514,206836336,0,16456,0,
792374228,1106544825,16506,1107671,12453,135782,12557,206901334,0,16506,0,
814679329,1152546106,16497,1703399,12478,528590,13115,212238487,0,16497,0,
